date,close,volume,open,high,low
2010-10-22,20.72,161021,20.68,20.93,20.55
2010-10-25,20.85,118414,20.94,20.98,20.73
2010-10-26,21.36,660841,20.8,21.87,20.51
2010-10-27,21.0,356500,21.25,21.38,20.65
2010-10-28,21.19,224190,21.39,21.5,20.96
2010-10-29,21.84,280532,21.14,21.85,21.052
2010-11-01,21.41,455284,21.94,22.75,21.31
2010-11-02,21.25,322465,21.68,21.8792,21.05
2010-11-03,21.77,372599,21.28,22.5,21.16
2010-11-04,24.9,1873358,22.6,25.33,22.151
2010-11-05,24.44,1010946,24.87,24.97,23.72
2010-11-08,24.98,509375,24.5,25.0,24.03
2010-11-09,24.63,956249,25.0,25.69,24.0501
2010-11-10,29.36,3060252,24.48,29.97,24.05
2010-11-11,28.035,1944794,28.6,29.1,27.33
2010-11-12,29.84,2728160,28.25,30.5,28.07
2010-11-15,30.8,2622898,30.22,32.9395,30.22
2010-11-16,29.67,1347531,31.0,31.4,28.42
2010-11-17,29.49,749941,30.2,30.75,28.61
2010-11-18,29.89,956048,30.67,30.74,28.9201
2010-11-19,30.99,1150260,30.16,31.37,29.7
2010-11-22,33.4,1529522,31.57,33.45,31.5
2010-11-23,34.57,1577770,33.29,35.68,32.1901
2010-11-24,35.47,1424959,35.27,35.97,34.334
2010-11-26,35.32,350554,35.6,36.0,34.75
2010-11-29,34.33,1145543,35.412,35.95,33.33
2010-11-30,35.33,2222558,33.74,35.33,33.41
2010-12-01,34.35,1298591,35.87,36.42,33.45
2010-12-02,32.35,2006827,34.01,34.2975,31.2
2010-12-03,31.49,1160060,32.01,32.25,30.87
2010-12-06,30.31,1273875,31.35,31.45,29.56
2010-12-07,31.56,1310492,30.49,32.4,30.05
2010-12-08,32.37,659980,32.48,32.49,31.52
2010-12-09,32.05,405983,32.51,32.72,31.65
2010-12-10,31.52,429381,32.05,32.92,31.1301
2010-12-13,30.55,410331,31.64,31.77,30.4
2010-12-14,28.53,1765385,30.29,30.3899,27.761
2010-12-15,29.6,742900,28.67,29.97,28.53
2010-12-16,30.81,789970,30.0,30.91,29.6501
2010-12-17,31.36,811943,31.34,31.54,30.71
2010-12-20,31.7,523320,31.64,32.19,31.26
2010-12-21,32.26,777678,31.8,32.69,31.7101
2010-12-22,32.63,833256,32.25,32.86,31.7
2010-12-23,30.09,1552425,31.26,32.48,29.92
2010-12-27,25.549,9301329,28.02,28.58,25.06
2010-12-28,26.41,4055705,25.85,26.75,25.0
2010-12-29,27.73,3319130,27.03,28.01,26.5
2010-12-30,26.5,2040967,27.7,27.9,26.38
2010-12-31,26.63,1417687,26.57,27.25,26.5
2011-01-03,26.62,1282904,26.84,26.9999,25.9
2011-01-04,26.67,1187371,26.66,26.95,26.02
2011-01-05,26.83,1446569,26.48,26.9,26.19
2011-01-06,27.88,2061117,26.83,28.0,26.81
2011-01-07,28.24,2247340,28.0,28.58,27.9
2011-01-10,28.45,1342612,28.17,28.68,28.05
2011-01-11,26.96,1704365,28.59,28.71,26.92
2011-01-12,26.96,964322,27.01,27.399,26.52
2011-01-13,26.22,723422,26.96,26.97,26.16
2011-01-14,25.75,1191921,26.15,26.58,25.61
2011-01-18,25.64,1620171,25.48,25.64,24.75
2011-01-19,24.03,2370414,25.27,25.47,23.75
2011-01-20,22.62,2279858,24.03,24.45,22.37
2011-01-21,23.04,1216671,23.12,23.59,22.71
2011-01-24,24.49,1644828,23.53,24.81,23.23
2011-01-25,24.68,1271457,24.65,24.89,24.02
2011-01-26,24.75,1079867,24.71,24.88,24.1
2011-01-27,24.92,895655,24.74,25.08,24.53
2011-01-28,24.01,1048311,24.88,24.88,23.75
2011-01-31,24.1,830214,24.05,24.12,23.5
2011-02-01,23.91,707791,24.31,24.73,23.54
2011-02-02,23.94,569472,24.16,24.18,23.669
2011-02-03,23.63,509317,23.82,23.9,23.15
2011-02-04,23.46,543917,23.44,23.67,23.22
2011-02-07,23.07,895011,23.26,23.26,22.88
2011-02-08,24.49,3504883,23.78,25.25,23.0
2011-02-09,23.21,2635562,24.13,24.18,22.79
2011-02-10,23.215,836020,23.26,23.64,22.81
2011-02-11,23.25,634472,23.25,23.75,22.94
2011-02-14,23.08,1283004,23.64,24.14,23.05
2011-02-15,22.84,944870,23.01,23.17,22.56
2011-02-16,24.73,4112906,23.1,24.97,23.0701
2011-02-17,23.6,2618154,24.63,25.49,23.55
2011-02-18,23.18,2370620,23.33,23.49,22.96
2011-02-22,21.87,2064540,22.88,23.0,21.78
2011-02-23,21.83,1605508,22.18,22.5,21.11
2011-02-24,22.53,1055250,21.78,22.58,21.5
2011-02-25,23.61,1346257,22.81,23.85,22.69
2011-02-28,23.89,1051106,23.74,24.1,23.5
2011-03-01,23.94,1106350,24.05,24.32,23.7
2011-03-02,24.02,663294,23.82,24.28,23.725
2011-03-03,24.36,640140,24.48,24.79,24.06
2011-03-04,24.95,1580100,24.48,24.99,23.78
2011-03-07,24.94,2033431,24.93,25.4,24.7
2011-03-08,24.66,1399851,24.6,24.96,24.0
2011-03-09,24.72,924721,24.66,24.99,24.27
2011-03-10,24.01,1016947,24.44,24.49,23.73
2011-03-11,24.07,930794,23.85,24.25,23.53
2011-03-14,23.25,1165971,23.82,24.0,23.2
2011-03-15,22.95,1318756,22.2,22.96,21.8
2011-03-16,22.82,1158176,22.86,23.25,22.69
2011-03-17,22.81,922504,23.24,23.43,22.64
2011-03-18,22.96,687823,23.19,23.19,22.51
2011-03-21,22.73,411650,23.05,23.05,22.54
2011-03-22,22.19,582813,22.73,22.86,22.0
2011-03-23,22.21,422793,22.11,22.27,21.77
2011-03-24,22.33,462160,22.14,22.38,21.98
2011-03-25,22.75,567922,22.43,23.0,22.4
2011-03-28,23.25,1058018,22.7,23.5388,22.55
2011-03-29,23.92,755391,23.3,24.0,23.21
2011-03-30,23.71,1223277,24.11,24.49,23.01
2011-03-31,27.75,11514590,26.55,28.71,26.5
2011-04-01,26.66,2864787,27.45,28.18,26.57
2011-04-04,25.83,2609227,26.83,27.0,25.23
2011-04-05,26.7,3180827,25.9,27.0,25.69
2011-04-06,26.49,1288297,26.99,27.01,25.8
2011-04-07,27.24,2809116,26.85,27.94,26.4501
2011-04-08,26.49,1946252,27.58,27.6004,26.36
2011-04-11,25.27,1369150,26.47,26.53,25.02
2011-04-12,24.65,1357401,25.08,25.21,24.3
2011-04-13,24.93,1211444,25.13,25.69,24.81
2011-04-14,25.14,983382,24.87,25.28,24.2
2011-04-15,25.58,943451,25.65,26.18,25.41
2011-04-18,25.03,1033871,25.13,25.62,24.36
2011-04-19,25.16,548393,25.26,25.26,24.65
2011-04-20,25.75,837169,25.7,26.09,25.3
2011-04-21,26.74,1384909,25.85,26.98,25.5901
2011-04-25,26.39,800839,26.7,26.73,25.97
2011-04-26,26.93,1372343,26.66,27.25,26.31
2011-04-27,27.08,996901,26.93,27.36,26.63
2011-04-28,27.66,1644014,27.07,27.69,26.72
2011-04-29,27.6,726240,27.69,27.87,27.42
2011-05-02,27.45,784560,27.6,27.8,27.06
2011-05-03,26.87,913865,27.38,27.39,26.5
2011-05-04,26.69,1030850,26.78,27.0,25.75
2011-05-05,26.44,1218449,27.2,27.44,26.1701
2011-05-06,27.12,981606,26.9,27.7,26.62
2011-05-09,27.91,916303,27.0,28.0,26.85
2011-05-10,28.33,1535218,28.24,28.95,27.91
2011-05-11,27.07,961478,28.2,28.2985,26.92
2011-05-12,27.67,627640,27.07,27.74,26.65
2011-05-13,27.55,661367,28.0,28.1891,27.3
2011-05-16,26.6,755622,27.99,27.99,26.55
2011-05-17,25.96,1234156,27.0,27.0,25.72
2011-05-18,26.35,729407,26.1,26.47,25.52
2011-05-19,28.2,2654467,27.03,28.44,26.6
2011-05-20,27.97,842434,28.26,28.28,27.35
2011-05-23,26.82,863548,27.62,27.62,26.62
2011-05-24,26.72,613673,27.02,27.5,26.6
2011-05-25,28.98,4691859,26.9,29.01,26.17
2011-05-26,29.48,3336891,28.82,29.76,28.1
2011-05-27,29.55,1687069,29.54,29.67,28.82
2011-05-31,30.14,3289111,29.69,30.28,29.55
2011-06-01,28.517,1529896,30.0,30.1,28.38
2011-06-02,28.76,983391,28.52,29.32,28.51
2011-06-03,30.13,6208734,29.95,31.5,29.5
2011-06-06,28.7,2330917,30.1,30.13,28.26
2011-06-07,28.37,1222099,28.94,29.39,28.26
2011-06-08,27.12,1695836,28.44,28.6,27.02
2011-06-09,27.62,1603120,27.43,28.1,27.1
2011-06-10,27.86,1566532,27.52,28.2991,27.35
2011-06-13,28.43,1713392,28.07,28.88,27.88
2011-06-14,28.6,1573200,28.54,29.7,28.52
2011-06-15,27.32,1344678,28.44,28.45,27.07
2011-06-16,26.5,1842124,27.67,28.0,25.74
2011-06-17,26.5,1713665,26.87,27.7,26.14
2011-06-20,26.01,1537709,26.29,26.46,25.5
2011-06-21,27.53,1495963,26.24,27.73,26.0
2011-06-22,27.21,1475533,27.37,28.25,27.1
2011-06-23,27.71,1169990,27.2,27.72,26.21
2011-06-24,27.565,3608458,27.64,27.97,27.26
2011-06-27,27.46,1809367,27.73,28.28,27.31
2011-06-28,28.11,889132,27.79,28.25,27.67
2011-06-29,28.29,1459208,28.5,29.09,28.07
2011-06-30,29.13,946434,28.5,29.33,28.4
2011-07-01,29.02,854839,29.07,29.6,28.8
2011-07-05,29.14,995989,29.02,29.52,28.71
2011-07-06,28.96,926889,29.14,29.14,28.55
2011-07-07,29.73,1327821,29.14,30.0,29.01
2011-07-08,28.81,1240580,29.89,29.89,28.59
2011-07-11,28.35,975703,28.4,28.53,28.0
2011-07-12,28.17,1045306,28.37,29.09,28.0
2011-07-13,28.64,1065942,28.43,29.03,27.9
2011-07-14,27.61,1158931,28.53,28.96,27.25
2011-07-15,27.58,708954,27.79,27.83,27.4
2011-07-18,27.23,851877,27.34,27.45,26.63
2011-07-19,27.89,1026048,27.58,28.11,27.54
2011-07-20,28.69,3048294,28.0,30.44,27.8
2011-07-21,28.7,1011406,28.91,29.16,28.1
2011-07-22,29.29,583468,28.7,29.54,28.5509
2011-07-25,28.49,673291,29.01,29.25,28.44
2011-07-26,28.0,760532,28.31,28.77,27.97
2011-07-27,27.64,958403,28.5,28.5,27.51
2011-07-28,28.17,938629,27.6,28.55,27.54
2011-07-29,28.17,948127,27.8,28.4,27.5
2011-08-01,28.77,1164822,28.67,28.98,28.21
2011-08-02,27.34,1549220,28.69,29.2,27.27
2011-08-03,27.2,1790210,27.5,27.83,26.336
2011-08-04,24.75,3064233,26.51,26.89,24.67
2011-08-05,24.24,1964376,24.99,25.38,22.83
2011-08-08,23.64,2608472,23.1,24.44,23.1
2011-08-09,25.06,1333382,24.15,25.45,23.7
2011-08-10,23.82,1564147,25.44,25.44,23.63
2011-08-11,25.3,829884,24.04,25.75,24.0
2011-08-12,26.31,1009020,25.6,27.14,25.36
2011-08-15,26.23,738572,26.62,26.75,25.93
2011-08-16,26.1,537688,26.13,26.54,25.83
2011-08-17,25.83,640922,26.39,26.65,25.51
2011-08-18,24.26,1056569,25.0,25.15,23.47
2011-08-19,22.3,1375077,23.86,24.22,22.0
2011-08-22,21.95,986081,23.11,23.8,21.68
2011-08-23,22.96,868968,21.93,23.11,21.5
2011-08-24,23.87,684238,23.1,23.93,22.83
2011-08-25,23.11,679740,23.87,23.87,22.9
2011-08-26,23.73,761756,22.71,23.95,22.07
2011-08-29,24.71,803302,24.22,24.85,24.02
2011-08-30,24.63,366159,24.5,24.77,24.09
2011-08-31,24.74,823735,24.8,25.5,24.28
2011-09-01,24.0,848085,24.66,24.87,23.835
2011-09-02,23.07,769831,23.66,23.99,22.68
2011-09-06,22.94,809760,22.5,23.2,22.29
2011-09-07,23.84,459186,23.39,24.0,23.28
2011-09-08,23.61,505697,23.58,24.03,23.28
2011-09-09,22.97,669263,23.37,23.57,22.55
2011-09-12,22.88,566571,22.5,23.31,22.45
2011-09-13,24.08,726461,23.01,24.1,22.75
2011-09-14,24.34,830777,24.25,24.84,23.79
2011-09-15,24.82,562512,24.58,24.93,24.33
2011-09-16,25.8,1400093,24.78,25.84,24.49
2011-09-19,25.77,1157349,24.95,25.81,23.82
2011-09-20,26.01,1180351,25.98,26.6,25.67
2011-09-21,25.85,987577,25.95,26.95,25.7
2011-09-22,25.63,775802,25.64,26.11,24.88
2011-09-23,26.38,1156328,25.49,26.62,25.35
2011-09-26,25.52,934415,26.52,26.52,24.9
2011-09-27,26.19,674429,26.0,26.99,25.57
2011-09-28,24.59,723206,26.0,26.5,24.51
2011-09-29,24.12,929545,25.72,25.82,23.55
2011-09-30,24.39,1336054,24.8,24.89,23.49
2011-10-03,23.73,1023130,24.95,25.0,23.25
2011-10-04,23.66,1200214,23.29,24.32,22.93
2011-10-05,25.37,1229068,24.03,25.835,23.35
2011-10-06,26.96,1769026,25.37,27.6,25.02
2011-10-07,26.99,1311548,26.98,27.6,26.05
2011-10-10,27.88,923416,27.31,28.18,27.0
2011-10-11,27.61,575603,27.51,27.77,27.09
2011-10-12,27.8,1123364,27.25,28.0,27.2
2011-10-13,27.94,1043413,27.63,28.47,27.44
2011-10-14,28.05,1400469,28.0,28.55,27.26
2011-10-17,27.42,754439,27.86,28.0,27.2601
2011-10-18,28.34,994690,27.3,28.4275,26.71
2011-10-19,27.57,792850,28.02,28.06,27.3
2011-10-20,27.34,999647,27.44,27.47,27.0
2011-10-21,28.03,1142550,27.4,28.3,27.01
2011-10-24,28.55,940550,27.87,28.89,27.75
2011-10-25,28.25,654371,28.23,28.86,27.8
2011-10-26,27.98,510479,28.19,28.37,27.4
2011-10-27,28.76,869335,28.34,28.95,28.11
2011-10-28,29.87,1263973,28.5,30.0,28.01
2011-10-31,29.37,1133969,29.5,29.51,28.75
2011-11-01,28.88,635175,28.39,28.92,28.0
2011-11-02,28.71,874876,29.0,29.26,28.25
2011-11-03,32.46,2509523,30.0,32.49,29.53
2011-11-04,32.31,3032857,31.46,32.4,30.51
2011-11-07,31.27,1265869,31.64,32.0,30.75
2011-11-08,31.84,1167830,31.37,32.0,30.72
2011-11-09,30.88,953656,30.87,31.49,30.3
2011-11-10,31.33,747273,30.94,31.5,30.65
2011-11-11,33.64,3868276,31.9,34.5,30.57
2011-11-14,33.22,1325656,33.0,33.54,32.62
2011-11-15,33.93,890805,32.92,34.4,32.73
2011-11-16,34.94,1832856,33.48,35.0,33.4029
2011-11-17,33.68,1349265,34.5,34.9,33.19
2011-11-18,32.6,902529,33.64,34.11,32.54
2011-11-21,31.76,1031524,32.44,32.44,31.05
2011-11-22,32.07,732518,31.76,32.79,31.05
2011-11-23,31.45,451713,31.76,32.05,31.25
2011-11-25,31.66,239595,31.55,32.41,31.08
2011-11-28,32.56,681124,32.0,33.28,31.81
2011-11-29,31.75,591054,32.49,33.07,31.63
2011-11-30,32.74,760265,32.5,32.93,32.22
2011-12-01,32.6,1030108,32.57,33.99,31.98
2011-12-02,33.3,802718,32.83,33.69,32.4
2011-12-05,34.42,1160050,33.53,35.0,33.4301
2011-12-06,34.87,951710,34.2,34.98,34.031
2011-12-07,34.19,674244,34.63,34.89,33.8
2011-12-08,30.89,3304884,30.84,31.65,29.61
2011-12-09,31.04,1239444,30.54,31.12,30.28
2011-12-12,30.41,758657,30.44,30.62,30.02
2011-12-13,29.45,994015,30.57,30.93,28.911
2011-12-14,28.53,1163840,29.5,29.68,28.0
2011-12-15,28.62,700261,28.67,29.17,28.12
2011-12-16,28.0,1029605,28.79,28.93,27.98
2011-12-19,27.75,986952,28.09,28.5,27.37
2011-12-20,27.9,843281,28.05,28.45,27.715
2011-12-21,27.57,1705407,27.91,28.07,26.03
2011-12-22,27.77,1009302,27.6,28.05,27.3
2011-12-23,27.9,591390,28.0,28.0,27.52
2011-12-27,28.57,777403,27.66,28.77,27.64
2011-12-28,28.51,575138,28.99,29.2395,28.04
2011-12-29,28.73,488150,28.59,29.34,28.549
2011-12-30,28.56,339660,28.49,28.98,28.25
2012-01-03,28.08,928052,28.94,29.5,27.65
2012-01-04,27.71,630036,28.21,28.67,27.5
2012-01-05,27.12,1005432,27.76,27.93,26.85
2012-01-06,26.91,986287,27.2,27.79,26.41
2012-01-09,27.25,896951,27.0,27.49,26.12
2012-01-10,27.62,671532,27.44,27.76,27.25
2012-01-11,28.23,672139,27.62,28.38,27.3
2012-01-12,28.25,729300,28.48,28.62,27.805
2012-01-13,22.79,5466729,28.4,28.5,22.64
2012-01-17,26.6,4651291,26.62,27.34,26.41
2012-01-18,26.81,1260183,26.69,26.88,26.25
2012-01-19,26.76,1246222,27.19,27.74,26.61
2012-01-20,26.6,662289,26.9,27.0,26.4
2012-01-23,26.77,594533,26.81,27.21,26.6
2012-01-24,27.42,857914,26.63,27.68,26.4399
2012-01-25,27.97,611112,27.27,28.01,27.05
2012-01-26,28.94,1271028,28.07,29.58,28.0
2012-01-27,29.33,748361,28.5,29.72,28.5
2012-01-30,29.57,728979,29.49,29.61,28.529
2012-01-31,29.07,956313,29.9,30.0,28.87
2012-02-01,29.58,522924,29.07,29.7,29.0
2012-02-02,30.25,805610,29.72,30.88,29.605
2012-02-03,31.15,764418,30.41,31.33,30.25
2012-02-06,31.8,651861,31.1,31.9,31.05
2012-02-07,31.6,1021503,31.8,31.8,30.82
2012-02-08,31.93,623626,31.6,32.01,31.29
2012-02-09,32.58,1276944,32.0,32.9,31.43
2012-02-10,31.1,1874139,32.26,32.2695,29.84
2012-02-13,31.49,1157858,31.55,32.06,30.9
2012-02-14,33.17,1810609,31.74,33.79,31.4
2012-02-15,33.6,2757062,33.1,34.41,32.27
2012-02-16,34.18,2219636,33.5,34.51,32.54
2012-02-17,34.97,1376645,33.99,34.97,33.5
2012-02-21,34.5,1135788,34.87,34.87,33.81
2012-02-22,34.22,1654570,34.5,34.72,32.5
2012-02-23,34.53,820345,33.99,34.97,33.56
2012-02-24,33.75,959766,34.23,34.52,33.27
2012-02-27,33.62,605953,33.41,34.0,33.0
2012-02-28,33.81,612183,33.64,34.44,33.17
2012-02-29,33.41,535584,33.81,34.12,33.14
2012-03-01,34.41,703435,33.51,34.5,33.305
2012-03-02,34.04,549971,34.4,34.5,33.71
2012-03-05,33.77,466938,34.35,34.4,33.46
2012-03-06,33.11,573749,33.25,33.28,32.62
2012-03-07,33.12,364831,33.12,33.315,32.9105
2012-03-08,33.07,633267,33.11,33.49,33.04
2012-03-09,34.74,1553323,33.2,35.31,33.2
2012-03-12,36.01,1962400,34.69,36.29,34.6
2012-03-13,36.09,1001543,36.51,36.59,35.5
2012-03-14,35.29,851464,36.0,36.0,34.8
2012-03-15,35.0,571596,35.28,35.48,34.78
2012-03-16,35.32,728336,34.9,35.89,34.83
2012-03-19,34.98,1015586,35.26,35.32,34.54
2012-03-20,34.96,567001,34.98,35.2,34.57
2012-03-21,35.15,607103,34.94,35.3,34.6
2012-03-22,34.4,522353,34.97,35.15,34.3
2012-03-23,34.08,1170567,34.26,34.63,33.15
2012-03-26,37.4,3140470,35.59,38.09,35.0414
2012-03-27,37.94,2539178,37.16,39.95,37.03
2012-03-28,37.85,954870,37.78,38.44,37.1104
2012-03-29,37.33,796335,38.19,38.19,37.03
2012-03-30,37.24,886312,37.52,37.94,36.68
2012-04-02,36.58,1028004,37.33,37.97,36.53
2012-04-03,38.01,1074804,36.7,38.4696,36.67
2012-04-04,35.0,4481309,35.27,35.49,34.69
2012-04-05,34.48,1509378,35.1,35.44,34.41
2012-04-09,33.15,1655155,34.1,34.29,33.1
2012-04-10,32.46,1847669,33.15,33.849000000000004,32.1
2012-04-11,33.09,1105347,33.24,33.29,32.01
2012-04-12,33.44,1033804,33.77,34.48,32.92
2012-04-13,33.59,649580,33.94,34.04,32.85
2012-04-16,32.25,1097204,33.41,33.7,32.09
2012-04-17,32.24,1114963,32.43,33.07,32.04
2012-04-18,32.66,823096,32.09,32.75,31.53
2012-04-19,33.16,774878,32.75,33.43,32.5
2012-04-20,33.16,821774,33.14,33.7299,32.94
2012-04-23,31.94,890715,32.86,32.97,31.71
2012-04-24,31.82,674467,31.82,32.2,31.0
2012-04-25,32.91,712133,32.07,32.99,32.07
2012-04-26,33.49,424519,32.96,33.52,32.91
2012-04-27,33.34,589005,33.6,33.63,32.91
2012-04-30,33.13,413848,33.27,33.36,32.58
2012-05-01,33.78,658947,33.13,34.21,33.13
2012-05-02,33.94,497251,33.5,34.39,33.39
2012-05-03,32.46,839388,33.91,34.0,32.13
2012-05-04,31.83,1247286,32.32,32.46,31.4
2012-05-07,32.47,1157969,31.96,32.58,31.61
2012-05-08,30.19,3097180,32.5,32.7281,29.37
2012-05-09,30.06,1928123,30.3,30.77,29.76
2012-05-10,32.96,5556301,32.97,34.68,32.4
2012-05-11,32.25,1221005,32.49,33.44,32.16
2012-05-14,30.06,1380742,31.92,32.13,30.05
2012-05-15,29.43,1585532,30.26,30.96,29.22
2012-05-16,29.18,1256184,29.58,30.18,28.88
2012-05-17,28.57,1148918,29.3,29.79,28.24
2012-05-18,27.56,1616487,28.37,28.46,26.83
2012-05-21,28.77,1475170,27.58,29.26,27.12
2012-05-22,30.79,2366170,30.1,31.34,30.0
2012-05-23,31.02,1220349,30.56,31.05,29.5
2012-05-24,30.32,1075520,31.25,31.25,29.69
2012-05-25,29.81,757009,30.16,30.4076,29.2
2012-05-29,31.69,1647379,30.01,31.93,30.01
2012-05-30,30.41,1307141,31.08,31.42,30.24
2012-05-31,29.5,1118365,30.07,30.29,28.75
2012-06-01,28.15,885710,28.53,29.16,27.76
2012-06-04,27.88,1030834,28.03,28.41,27.11
2012-06-05,27.91,630885,27.84,28.39,27.56
2012-06-06,29.22,909808,28.2,29.45,28.14
2012-06-07,28.93,492015,29.81,29.87,28.85
2012-06-08,30.08,879409,28.86,30.19,28.1475
2012-06-11,29.12,635317,30.31,31.0,28.9584
2012-06-12,29.66,568994,29.23,29.84,28.81
2012-06-13,29.77,844371,29.55,30.64,29.47
2012-06-14,29.39,872161,30.18,30.65,28.62
2012-06-15,29.91,646594,29.39,29.95,28.81
2012-06-18,31.84,1256796,29.94,32.33,29.5
2012-06-19,32.09,910829,32.02,32.6594,31.5
2012-06-20,33.78,3422342,33.5,34.5,33.21
2012-06-21,32.19,1889095,34.26,34.28,31.84
2012-06-22,33.785,3009780,32.6,33.98,32.46
2012-06-25,33.11,1495174,33.94,34.12,32.75
2012-06-26,31.61,2613849,32.05,32.35,31.39
2012-06-27,31.96,1047194,31.9,32.445,31.57
2012-06-28,31.41,914040,31.9,32.11,30.62
2012-06-29,31.29,1125704,32.8,32.8,31.0
2012-07-02,30.4,1307529,31.35,31.7995,30.19
2012-07-03,30.66,947128,30.6,31.0,30.4
2012-07-05,31.23,1253766,30.81,31.67,30.8
2012-07-06,30.99,784461,30.99,31.73,30.8
2012-07-09,31.49,906915,30.94,31.83,30.67
2012-07-10,31.27,758352,31.54,32.48,30.89
2012-07-11,31.51,638516,31.57,31.68,31.01
2012-07-12,32.7,1125670,31.29,33.01,30.8
2012-07-13,34.25,1304512,32.97,34.4,32.83
2012-07-16,35.96,1743908,34.32,36.0,33.9
2012-07-17,33.35,2569213,35.0,35.21,32.38
2012-07-18,32.15,2881884,31.42,33.67,31.06
2012-07-19,32.27,1435878,32.72,33.15,32.04
2012-07-20,31.79,1568466,32.07,32.25,31.25
2012-07-23,30.66,1386643,31.05,31.3,30.62
2012-07-24,29.84,1500251,30.66,31.04,29.62
2012-07-25,28.95,2821466,29.92,29.98,28.75
2012-07-26,28.13,2262205,29.9,30.0,27.64
